"STATION","NAME","DATE","PRCP","TMAX","TMIN","TOBS","WT01","WT03","WT04","WT05","WT08","WT11","WT14","WT16","WT18"
"USC00047916","SANTA CRUZ, CA US","1923-11-15","0.00","73","42","58",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1923-11-16","0.00","77","43","60",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1923-11-17","0.00","77","51","64",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1923-11-18","0.00","77","44","61",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1923-11-19","0.00","72","45","59",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1923-11-20","0.00","73","41","57",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1923-11-21","0.00",,"40","55",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1923-11-22","0.00","70","40","55",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1923-11-23","0.00","77","43","60",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1923-11-24","0.00","68","41","55",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1923-11-25","0.00","74","36","55",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1923-11-26","0.00","70","55","63",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1923-11-27","0.00","70","55","63",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1923-11-28","0.00","70","38","51",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1923-11-29","0.30","60","42","51",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1923-11-30","0.00","62","50","56",,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1923-12-01","0.00","65","45",,,,,,,"    1",,,
"USC00047916","SANTA CRUZ, CA US","1923-12-02","0.00","65","34",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1923-12-03","0.00","71","33",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1923-12-04","0.00","71","35",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1923-12-05","0.00","64","38",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1923-12-06","0.40","65","38",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1923-12-07","0.00","61","50",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1923-12-08","0.00","60","40",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1923-12-09","0.00","60","44",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1923-12-10","0.00","64","42",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1923-12-11","0.00","58","28",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1923-12-12","0.00","56","34",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1923-12-13","1.55","54","45",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1923-12-14","0.00","61","50",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1923-12-15","0.00","68","43",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1923-12-16","0.00","74","40",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1923-12-17","0.10","67","43",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1923-12-18","0.00","62","47",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1923-12-19","0.00","61","36",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1923-12-20","0.00","55","32",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1923-12-21","0.00","57","31",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1923-12-22","0.00","64","30",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1923-12-23","0.00","64","30",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1923-12-24","0.00","67","33",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1923-12-25","0.00","63","35",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1923-12-26","0.00","57","30",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1923-12-27","0.00","60","28",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1923-12-28","0.00","67","33",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1923-12-29","0.10","57","44",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1923-12-30","0.00","66","35",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1923-12-31","0.20","54","38",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-01-01","0.00","53","27",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-01-02","0.20","49","24",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-01-03","0.00","53","40",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-01-04","0.00","68","34",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-01-05","0.00","70","35",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-01-06","0.00","66","35",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-01-07","0.00","63","35",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-01-08","0.00","59","35",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-01-09","0.00","59","35",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-01-10","0.00","68","35",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-01-11","0.00","65","31",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-01-12","0.00","59","32",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-01-13","0.00","60","30",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-01-14","0.00","66","30",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-01-15","0.00","63","35",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-01-16","0.00","60","34",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-01-17","0.00","58","31",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-01-18","0.00","63","37",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-01-19","0.00","71","31",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-01-20","0.00","73","34",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-01-21","0.00","68","33",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-01-22","0.00","70","32",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-01-23","0.00","62","31",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-01-24","0.00","60","32",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-01-25","2.00","62","36",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-01-26","0.70","59","53",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-01-27","0.25","57","54",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-01-28","0.00","62","41",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-01-29","0.00","68","43",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-01-30","0.00","71","43",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-01-31","0.00","65","40",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-02-01",,"67","41",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-02-02",,"63","39",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-02-03",,"67","38",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-02-04",,"64","40",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-02-05",,"61","41",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-02-06","0.20","59","47",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-02-07","0.90","58","47",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-02-08",,"61","54",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-02-09",,"66","42",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-02-10",,"65","35",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-02-11",,"71","36",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-02-12",,"80","41",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-02-13",,"77","40",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-02-14",,"73","40",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-02-15",,"58","50",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-02-16",,"66","44",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-02-17",,"65","40",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-02-18",,"74","41",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-02-19",,"75","43",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-02-20",,"67","47",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-02-21",,"73","43",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-02-22",,"67","37",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-02-23",,"73","40",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-02-24",,"73","36",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-02-25",,"70","38",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-02-26",,"72","42",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-02-27",,"68","44",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-02-28",,"79","41",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-02-29",,"76","41",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-03-01","0.50","64","40",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-03-02","0.00","56","50",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-03-03","0.00","60","44",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-03-04","0.00","66","40",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-03-05","0.00","66","36",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-03-06","0.00","75","39",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-03-07","0.00","76","40",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-03-08","0.00","73","35",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-03-09","0.00","68","37",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-03-10","0.00","72","37",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-03-11","0.00","74","46",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-03-12","0.00","70","36",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-03-13","0.00","70","40",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-03-14","0.00","65","45",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-03-15","0.00","70","41",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-03-16","0.00","70","33",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-03-17","0.10","57","44",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-03-18","0.00","66","38",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-03-19","0.00","65","35",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-03-20","0.00","57","42",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-03-21","0.00","64","32",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-03-22","0.15","57","45",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-03-23","0.47","63","38",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-03-24","0.50","54","36",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-03-25","0.83","50","42",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-03-26","0.00","61","37",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-03-27","0.00","56","35",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-03-28","0.00","57","44",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-03-29","0.00","63","37",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-03-30","0.00","58","34",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-03-31","0.00","60","40",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-04-01","0.30","52","45",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-04-02","0.00","46","40",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-04-03","0.00","55","44",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-04-04","0.00","65","35",,,,,,,"    1",,,
"USC00047916","SANTA CRUZ, CA US","1924-04-05","0.00","68","44",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-04-06","0.00","67","45",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-04-07","0.00","67","45",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-04-08","0.00","64","54",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-04-09","0.00","60","50",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-04-10","0.00","66","50",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-04-11","0.00","66","48",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-04-12","0.00","65","45",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-04-13","0.00","58","50",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-04-14","0.00","60","40",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-04-15","0.00","59","47",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-04-16","0.00","69","39",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-04-17","0.00","70","35",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-04-18","0.00","81","41",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-04-19","0.00","77","42",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-04-20","0.00","66","46",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-04-21","0.00","58","39",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-04-22","0.00","58","44",,,"    1",,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-04-23","0.00","58","50",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-04-24","0.00","64","42",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-04-25","0.00","57","46",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-04-26","0.00","57","47",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-04-27","0.00","57","47",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-04-28","0.00","68","45",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-04-29","0.00","70","42",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-04-30","0.00","72","45",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-05-01","0.00","69","42",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-05-02","0.00","69","42",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-05-03","0.00","62","40",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-05-04","0.00","66","37",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-05-05","0.00","75","37",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-05-06","0.00","82","42",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-05-07","0.00","82","44",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-05-08","0.00","63","47",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-05-09","0.00","60","50",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-05-10","0.00","57","52",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-05-11","0.00","64","44",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-05-12","0.00","61","48",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-05-13","0.00","69","49",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-05-14","0.00","65","45",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-05-15","0.00","68","48",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-05-16","0.00","68","47",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-05-17","0.00","64","52",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-05-18","0.00","64","50",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-05-19","0.00","57","51",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-05-20","0.00","57","53",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-05-21","0.00","57","52",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-05-22","0.00","57","52",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-05-23","0.00","57","52",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-05-24","0.00","65","55",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-05-25","0.00","64","40",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-05-26","0.00","64","40",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-05-27","0.00","83","42",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-05-28","0.00","87","45",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-05-29","0.00","84","48",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-05-30","0.00","84","50",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-05-31","0.00","72","48",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-06-01",,"62","50",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-06-02",,"65","52",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-06-03",,"61","53",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-06-04",,"62","52",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-06-05",,"58","54",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-06-06",,"71","55",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-06-07",,"64","40",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-06-08",,"59","51",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-06-09",,"58","52",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-06-10",,"68","50",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-06-11",,"71","45",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-06-12",,"75","49",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-06-13",,"71","45",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-06-14",,"75","45",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-06-15",,"71","45",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-06-16",,"71","45",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-06-17",,"70","44",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-06-18",,"73","47",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-06-19",,"73","45",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-06-20",,"84","48",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-06-21",,"68","48",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-06-22",,"58","55",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-06-23",,"67","55",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-06-24",,"72","46",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-06-25",,"74","46",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-06-26",,"74","46",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-06-27",,"67","45",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-06-28",,"66","44",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-06-29",,"67","45",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-06-30",,"67","52",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-07-01",,"77","54",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-07-02",,"68","54",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-07-03",,"67","54",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-07-04",,"67","55",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-07-05",,"58","50",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-07-06",,"70","50",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-07-07",,"69","45",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-07-08",,"70","44",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-07-09",,"74","48",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-07-10",,"72","49",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-07-11",,"72","49",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-07-12",,"78","47",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-07-13",,"77","42",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-07-14",,"82","45",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-07-15",,"79","42",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-07-16",,"75","50",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-07-17",,"71","50",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-07-18",,"75","45",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-07-19",,"72","50",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-07-20",,"67","50",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-07-21",,"73","47",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-07-22",,"70","56",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-07-23",,"66","56",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-07-24",,"77","57",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-07-25",,"79","47",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-07-26",,"86","46",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-07-27",,"83","47",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-07-28",,"77","45",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-07-29",,"76","52",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-07-30",,"81","45",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-07-31",,"81","47",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-08-01",,"81","47",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-08-02",,"81","47",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-08-03",,"79","55",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-08-04",,"75","53",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-08-05",,"72","54",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-08-06",,"72","53",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-08-07",,"74","50",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-08-08",,"77","44",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-08-09",,"77","45",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-08-10",,"77","43",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-08-11",,"76","45",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-08-12",,"74","49",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-08-13",,"73","52",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-08-14",,"71","53",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-08-15",,"75","55",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-08-16",,"79","53",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-08-17",,"75","55",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-08-18",,"77","51",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-08-19",,"80","58",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-08-20",,"76","54",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-08-21",,"74","54",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-08-22",,"75","55",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-08-23",,"70","57",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-08-24",,"76","53",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-08-25",,"80","52",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-08-26",,"76","50",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-08-27",,"76","51",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-08-28",,"76","53",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-08-29",,"76","54",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-08-30",,"76","52",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-08-31",,"76","49",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-09-01","0.00","76","51",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-09-02","0.00","76","51",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-09-03","0.00","76","55",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-09-04","0.00","80","51",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-09-05","0.00","81","51",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-09-06","0.00","81","51",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-09-07","0.00","81","56",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-09-08","0.00","82","43",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-09-09","0.00","82","48",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-09-10","0.00","91","43",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-09-11","0.00","91","50",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-09-12","0.00","91","53",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-09-13","0.00","91","55",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-09-14","0.00","92","48",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-09-15","0.00","92","47",,,,,,,,,,
"USC00047916","SANTA CRUZ, CA US","1924-09-16","0.00","91","52",,,,,,,,,,
